seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price,default_final
1,rent,24,32,single,no,freelance,35,0.0,0.0,0.0,290,490,1
17,rent,30,45,married,no,fixed,55,104.0,0.0,0.0,550,575,0
1,rent,24,24,single,no,partime,42,65.0,0.0,0.0,750,1192,1
2,other,60,23,single,yes,partime,35,75.0,0.0,0.0,1100,1139,1
0,other,60,24,single,no,fixed,35,126.0,1500.0,0.0,900,1092,0
0,other,18,20,married,no,fixed,35,91.0,0.0,0.0,600,750,0
14,rent,36,49,married,no,fixed,70,103.0,0.0,0.0,500,1017,0
2,other,60,24,single,no,fixed,35,100.0,0.0,0.0,1600,1601,0
7,rent,60,40,married,yes,freelance,76,164.0,3000.0,0.0,800,1032,0
6,owner,60,31,married,no,fixed,45,131.0,4000.0,1600.0,600,1661,0
2,other,18,25,married,yes,freelance,60,0.0,0.0,0.0,850,1400,0
0,other,48,39,married,no,fixed,60,85.0,0.0,0.0,1450,1594,0
2,owner,60,22,married,no,partime,35,60.0,2800.0,0.0,1300,1422,1
0,owner,36,30,other,no,freelance,60,48.0,7000.0,0.0,300,365,1
0,other,60,21,single,no,partime,45,298.0,10000.0,0.0,1033,1175,0
0,other,24,22,single,no,partime,35,80.0,0.0,0.0,650,1356,0
0,rent,18,28,married,yes,fixed,68,83.0,0.0,0.0,200,300,1
8,owner,24,32,married,no,fixed,60,77.0,4000.0,0.0,350,865,0
2,other,24,23,single,no,freelance,35,63.0,20000.0,0.0,600,2143,0
0,other,24,36,married,no,other,90,31.0,0.0,0.0,625,725,0
2,rent,60,20,single,no,fixed,46,108.0,0.0,0.0,1200,1300,1
4,owner,60,25,married,no,fixed,45,68.0,4500.0,1379.0,725,1460,0
5,other,30,24,married,no,fixed,35,120.0,0.0,0.0,700,1804,0
8,owner,36,35,married,yes,fixed,45,213.0,6000.0,0.0,1700,2450,0
10,other,48,58,married,no,other,35,298.0,2500.0,0.0,1200,1505,0
5,owner,60,32,married,no,fixed,45,145.0,13000.0,0.0,1500,1850,0
15,owner,36,56,married,yes,freelance,35,90.0,16000.0,0.0,800,1300,1
2,rent,60,53,other,no,fixed,46,114.0,0.0,0.0,1050,1348,0
2,other,60,26,single,no,fixed,35,104.0,10000.0,0.0,1400,1490,0
20,owner,60,40,married,no,fixed,45,240.0,8000.0,0.0,900,950,0
1,owner,36,48,married,no,other,45,45.0,20000.0,0.0,1500,2700,0
10,other,60,28,single,no,fixed,35,70.0,3500.0,0.0,1300,1743,0
0,owner,60,34,married,no,fixed,60,85.0,4000.0,0.0,1100,1628,0
11,owner,60,28,married,no,fixed,35,82.0,1500.0,0.0,1090,1491,0
2,rent,24,30,married,no,partime,53,80.0,0.0,0.0,500,975,1
20,owner,48,47,married,no,freelance,45,66.0,20000.0,0.0,1200,1668,1
0,owner,60,43,married,no,partime,90,82.0,4000.0,0.0,600,790,1
3,owner,60,41,married,no,fixed,75,99.0,16000.0,500.0,1000,3300,0
28,owner,48,54,married,no,freelance,75,46.0,15000.0,0.0,900,1300,0
23,other,54,38,other,no,fixed,60,178.0,0.0,0.0,740,989,0
4,rent,60,30,married,no,fixed,60,147.0,5500.0,2000.0,1700,1719,0
11,owner,48,41,married,yes,freelance,45,280.0,4000.0,1300.0,1000,1350,0
12,owner,60,45,married,no,freelance,35,75.0,4000.0,0.0,1000,1100,0
6,owner,6,29,married,no,fixed,45,190.0,5000.0,0.0,200,2179,0
0,owner,6,33,single,yes,partime,45,240.0,4500.0,0.0,675,1146,1
1,other,48,25,single,no,freelance,35,280.0,6000.0,0.0,1100,1650,0
8,other,60,41,married,no,freelance,45,62.0,0.0,0.0,1800,2101,1
12,owner,48,35,married,no,fixed,60,90.0,4500.0,0.0,900,1097,0
17,other,36,33,other,yes,fixed,35,96.0,0.0,0.0,475,475,0
17,rent,60,44,married,no,fixed,51,159.0,0.0,0.0,1100,1668,0
1,owner,48,42,married,no,fixed,75,155.0,8000.0,0.0,600,1680,0
19,rent,60,42,single,no,fixed,43,78.0,0.0,0.0,730,1070,0
0,rent,24,42,married,yes,fixed,103,283.0,0.0,0.0,1897,2517,1
10,owner,54,41,married,no,fixed,45,130.0,4500.0,0.0,1700,1957,0
16,other,42,49,married,yes,fixed,45,80.0,0.0,0.0,700,950,0
0,rent,36,42,single,yes,partime,48,129.0,0.0,0.0,525,525,0
5,owner,60,49,married,no,fixed,35,122.0,5000.0,0.0,1500,1740,0
10,owner,30,32,married,no,freelance,60,65.0,3000.0,0.0,600,1200,0
7,other,36,24,single,no,fixed,35,127.0,0.0,0.0,300,2612,0
3,other,48,28,married,no,fixed,35,125.0,1500.0,0.0,1500,1689,0
0,owner,36,42,married,no,freelance,60,260.0,3000.0,250.0,1100,1288,0
10,rent,60,42,married,no,fixed,76,158.0,5000.0,0.0,1000,1000,0
32,owner,36,49,married,no,fixed,75,163.0,4000.0,0.0,400,700,0
14,owner,48,29,married,no,fixed,75,131.0,4000.0,0.0,980,2981,1
20,rent,60,38,married,no,fixed,74,140.0,0.0,0.0,1500,1600,0
26,owner,60,41,married,no,fixed,45,132.0,0.0,0.0,1100,1472,0
10,owner,60,46,married,no,fixed,75,66.0,5500.0,1700.0,1250,1525,0
6,owner,60,33,married,no,partime,60,140.0,6000.0,0.0,1150,1715,0
2,owner,60,23,single,no,fixed,35,150.0,3000.0,0.0,2000,4904,0
24,owner,48,39,married,no,fixed,75,110.0,3000.0,0.0,1150,1379,0
2,owner,48,27,married,no,other,75,59.0,2500.0,2200.0,1200,1530,1
3,owner,36,37,married,no,freelance,45,0.0,4500.0,0.0,900,1596,0
1,other,48,23,single,no,fixed,35,139.0,0.0,0.0,650,650,0
2,other,36,22,single,no,partime,35,100.0,20000.0,0.0,1400,1850,0
16,rent,60,35,single,no,fixed,49,135.0,0.0,0.0,1300,1310,0
5,owner,48,46,married,no,fixed,90,137.0,2000.0,0.0,1100,1487,0
1,rent,60,40,married,no,fixed,57,120.0,0.0,0.0,1500,1737,0
0,rent,48,52,married,no,freelance,35,0.0,5000.0,0.0,800,1794,0
7,owner,36,41,married,no,fixed,75,87.0,4500.0,0.0,2000,2104,0
23,rent,48,57,single,yes,fixed,49,142.0,0.0,0.0,1300,1450,0
2,other,60,35,single,no,other,35,65.0,0.0,0.0,1100,1324,0
10,owner,6,46,married,no,freelance,45,298.0,10000.0,0.0,1100,2235,0
5,rent,60,42,married,yes,freelance,113,83.0,0.0,0.0,1530,1530,1
0,other,60,38,married,yes,fixed,45,0.0,0.0,0.0,1500,1700,1
0,owner,48,25,single,no,fixed,35,126.0,2800.0,0.0,1170,1372,0
0,other,24,20,single,no,partime,35,66.0,0.0,0.0,550,550,1
2,rent,48,24,single,no,fixed,44,90.0,0.0,0.0,1200,1450,0
10,other,60,57,married,no,fixed,60,84.0,9000.0,0.0,1400,1423,0
4,other,60,37,married,yes,freelance,60,61.0,0.0,0.0,1420,1450,0
4,other,60,27,married,no,freelance,35,0.0,0.0,0.0,1050,1214,0
2,owner,60,31,married,no,fixed,45,55.0,4000.0,800.0,700,1250,1
43,other,24,60,married,no,fixed,60,185.0,0.0,0.0,319,1669,0
8,other,48,34,single,no,fixed,35,85.0,0.0,0.0,1000,1383,0
9,owner,48,26,married,no,fixed,35,101.0,5000.0,0.0,500,1997,0
8,owner,48,25,single,no,fixed,45,180.0,1500.0,0.0,1100,1200,0
30,other,48,50,married,no,fixed,45,220.0,0.0,0.0,600,900,0
2,owner,48,41,married,no,fixed,60,142.0,4000.0,0.0,2000,2465,1
5,other,24,32,married,no,fixed,35,91.0,0.0,0.0,450,530,0
2,rent,60,62,married,yes,other,41,57.0,8000.0,0.0,1200,1500,1
1,owner,48,27,single,yes,fixed,45,62.0,5000.0,0.0,1500,1788,0
10,owner,48,54,married,no,freelance,35,27.0,5000.0,0.0,1050,1054,1
4,other,36,54,married,no,freelance,60,0.0,0.0,0.0,250,350,1
22,other,24,36,married,no,fixed,45,176.0,0.0,0.0,700,1428,0
7,owner,60,55,married,no,fixed,45,124.0,5000.0,0.0,800,982,0
1,other,60,19,single,no,fixed,45,128.0,9500.0,2500.0,1300,1540,1
7,owner,60,31,married,no,fixed,60,92.0,3500.0,991.0,1050,1158,1
7,other,48,55,married,no,fixed,75,100.0,6000.0,0.0,1200,1700,0
21,owner,36,37,married,no,fixed,75,298.0,7000.0,2500.0,1100,1876,0
8,owner,24,51,married,no,fixed,45,167.0,8000.0,0.0,250,400,0
25,owner,60,51,married,no,fixed,60,222.0,7000.0,0.0,1300,1400,0
1,other,48,22,single,no,freelance,35,0.0,10000.0,0.0,650,722,1
0,rent,60,57,married,no,other,43,80.0,0.0,0.0,1200,1515,0
5,rent,48,48,married,yes,freelance,65,50.0,0.0,0.0,1200,1487,1
13,other,60,28,married,no,fixed,35,138.0,0.0,0.0,1080,1192,0
2,rent,36,54,married,no,fixed,54,187.0,0.0,0.0,1200,2050,0
1,owner,60,53,married,no,freelance,35,140.0,8000.0,0.0,1600,2222,1
7,other,60,25,single,no,fixed,35,58.0,20000.0,0.0,1100,1338,0
18,other,36,42,single,no,fixed,35,83.0,0.0,0.0,700,1380,0
1,rent,36,40,other,no,other,79,38.0,0.0,0.0,400,400,1
6,owner,48,35,married,no,freelance,60,0.0,3500.0,350.0,1300,1588,0
2,owner,60,42,other,no,other,45,35.0,6000.0,0.0,650,865,1
12,owner,48,31,married,no,fixed,60,84.0,5000.0,0.0,700,1702,0
7,other,60,30,single,no,fixed,35,95.0,0.0,0.0,900,1158,0
18,owner,36,41,married,no,fixed,45,104.0,12000.0,800.0,900,1607,0
6,owner,36,58,married,no,fixed,60,298.0,20000.0,0.0,1000,2318,0
10,owner,60,50,married,no,fixed,75,209.0,13500.0,0.0,1450,1786,0
7,owner,48,27,married,no,fixed,60,71.0,800.0,0.0,800,1505,0
1,other,36,33,married,no,fixed,35,200.0,0.0,0.0,600,1580,0
1,owner,60,47,other,no,fixed,35,48.0,5000.0,0.0,1200,1445,1
0,other,60,38,other,yes,freelance,45,298.0,0.0,0.0,700,1738,1
7,owner,24,41,married,no,freelance,45,0.0,6000.0,0.0,1200,2676,0
16,owner,36,30,married,no,fixed,45,82.0,4500.0,0.0,800,975,1
10,owner,36,49,married,no,freelance,45,126.0,5000.0,0.0,800,1150,0
11,owner,48,53,married,no,fixed,45,111.0,5000.0,0.0,1300,1763,0
20,owner,48,44,married,no,fixed,45,87.0,3000.0,0.0,800,1694,0
1,rent,6,34,married,no,freelance,99,298.0,0.0,0.0,500,1196,0
8,rent,36,51,married,yes,freelance,60,0.0,0.0,0.0,400,600,0
1,owner,60,36,married,yes,freelance,45,0.0,4000.0,2000.0,1500,1743,1
13,other,48,40,married,yes,freelance,75,270.0,0.0,0.0,2300,2750,0
8,other,36,27,single,no,partime,35,53.0,0.0,0.0,225,350,1
1,owner,36,38,married,no,freelance,90,49.0,7000.0,300.0,1200,1619,1
13,other,60,40,married,no,fixed,60,140.0,0.0,0.0,700,1465,0
2,other,60,24,single,no,fixed,35,67.0,0.0,0.0,316,1080,0
6,owner,48,37,married,no,freelance,45,189.0,15750.0,2500.0,2300,2936,0
0,rent,60,30,married,no,fixed,43,80.0,0.0,0.0,1000,1056,0
8,rent,48,44,married,no,fixed,62,170.0,0.0,0.0,1000,1387,0
8,owner,36,31,married,no,fixed,60,110.0,2000.0,360.0,400,450,0
4,other,60,27,married,no,fixed,35,98.0,5000.0,0.0,1200,1609,0
7,other,24,31,married,no,freelance,35,67.0,0.0,0.0,200,2000,1
3,owner,12,28,married,no,fixed,35,120.0,8000.0,0.0,1000,2997,0
8,owner,36,38,married,no,fixed,45,150.0,20000.0,0.0,2800,4400,0
1,other,36,25,single,no,fixed,35,62.0,0.0,0.0,750,1366,0
17,owner,48,51,married,no,freelance,35,100.0,16000.0,0.0,1100,1358,0
3,owner,60,36,married,no,fixed,45,160.0,6500.0,0.0,1500,2038,0
13,owner,48,37,married,no,fixed,60,205.0,5000.0,0.0,600,1243,0
9,rent,60,37,single,no,fixed,47,115.0,0.0,0.0,1600,1800,1
0,other,48,45,married,yes,fixed,45,0.0,0.0,0.0,1000,1135,1
0,other,60,51,married,no,freelance,60,0.0,0.0,0.0,1300,1321,1
15,owner,24,34,married,no,freelance,35,0.0,20000.0,2500.0,1300,2099,1
15,owner,12,39,married,no,freelance,60,110.0,4000.0,0.0,700,1100,0
1,owner,60,49,married,no,fixed,105,298.0,20000.0,0.0,1400,1601,0
5,owner,60,24,single,no,fixed,35,145.0,4000.0,0.0,1000,1346,0
5,rent,48,36,married,yes,freelance,72,120.0,20000.0,0.0,775,950,0
0,owner,24,33,married,no,partime,35,100.0,8000.0,0.0,500,2700,0
12,owner,60,39,married,no,fixed,45,167.0,6000.0,0.0,1435,1875,0
14,owner,12,41,married,no,freelance,60,245.0,7000.0,0.0,500,1253,0
23,owner,36,59,married,no,fixed,35,100.0,7000.0,0.0,850,1334,0
8,owner,48,46,married,no,freelance,75,190.0,7000.0,0.0,800,847,0
3,owner,60,32,married,no,fixed,35,125.0,9000.0,2300.0,1350,1550,0
15,owner,60,33,married,no,fixed,45,90.0,3000.0,0.0,1200,1323,0
4,owner,60,34,married,no,fixed,45,205.0,11000.0,2500.0,1300,2060,0
3,other,24,28,single,no,fixed,35,51.0,0.0,0.0,800,1750,1
31,owner,48,56,married,no,fixed,35,144.0,3000.0,0.0,850,928,0
5,rent,36,40,married,yes,freelance,35,0.0,0.0,0.0,1800,2800,1
11,owner,60,45,married,yes,fixed,105,235.0,2000.0,670.0,1400,2079,1
8,owner,36,46,married,no,fixed,35,160.0,6000.0,600.0,600,1100,0
11,rent,60,54,married,no,fixed,54,90.0,0.0,0.0,1000,1303,0
21,other,60,43,single,no,fixed,35,115.0,0.0,0.0,1000,1338,0
1,owner,48,53,married,no,freelance,35,213.0,20000.0,0.0,1250,2040,0
0,owner,60,43,married,yes,fixed,60,85.0,4000.0,0.0,1500,1813,1
4,owner,36,51,married,no,other,45,192.0,4000.0,108.0,575,1075,0
30,owner,60,61,married,yes,freelance,35,0.0,20000.0,0.0,950,1015,1
14,owner,60,34,single,no,fixed,35,90.0,5000.0,0.0,1000,1349,0
3,other,36,26,married,no,freelance,35,61.0,18000.0,0.0,800,1000,0
3,other,18,21,single,yes,fixed,35,75.0,0.0,0.0,500,1364,0
2,other,60,41,married,yes,fixed,35,80.0,0.0,0.0,1000,1500,0
10,owner,60,28,married,no,freelance,45,0.0,4000.0,0.0,1200,1214,0
3,rent,36,23,married,no,fixed,53,178.0,0.0,0.0,1600,2000,1
0,rent,6,37,other,yes,freelance,35,0.0,0.0,0.0,760,768,1
10,owner,60,27,married,no,freelance,35,180.0,8000.0,2500.0,1700,1847,0
26,owner,60,56,married,no,fixed,35,120.0,3500.0,0.0,1400,1477,0
1,owner,60,40,married,no,freelance,35,298.0,6000.0,2500.0,1300,1511,1
12,other,60,36,married,yes,fixed,60,99.0,0.0,0.0,750,790,1
15,rent,48,46,married,no,fixed,57,122.0,0.0,0.0,1350,1500,0
17,owner,6,42,married,no,fixed,90,111.0,10000.0,0.0,1000,2626,0
5,other,48,46,married,no,freelance,75,91.0,6000.0,0.0,4500,6222,1
6,other,60,23,single,no,fixed,35,109.0,0.0,0.0,1332,1332,0
0,owner,36,54,married,no,other,60,35.0,20000.0,0.0,1000,1613,1
10,owner,48,38,married,no,fixed,60,298.0,10000.0,2500.0,1450,1670,0
10,other,42,26,single,no,fixed,35,67.0,0.0,0.0,800,1400,0
6,owner,60,33,married,no,freelance,60,0.0,11000.0,450.0,1350,2006,0
1,owner,48,40,married,no,freelance,45,0.0,4000.0,0.0,750,1720,1
2,rent,48,33,single,no,partime,41,57.0,0.0,0.0,1230,1515,0
11,owner,30,27,married,no,fixed,45,70.0,3500.0,0.0,1200,1531,0
1,owner,48,25,married,no,partime,35,63.0,3500.0,0.0,890,890,1
16,owner,60,32,married,yes,fixed,35,204.0,7000.0,0.0,1200,1503,0
20,owner,24,51,married,no,fixed,45,185.0,10000.0,0.0,600,750,0
5,owner,48,40,married,yes,fixed,75,115.0,20000.0,100.0,1200,1800,1
3,owner,36,37,married,no,freelance,35,141.0,5000.0,400.0,1000,1912,0
13,owner,48,36,married,no,fixed,75,81.0,4750.0,0.0,1200,1385,0
6,rent,60,25,married,no,fixed,55,100.0,0.0,0.0,1000,11140,0
11,other,48,28,single,yes,fixed,35,96.0,0.0,0.0,1100,1370,0
3,owner,60,34,married,no,freelance,45,0.0,3000.0,0.0,1350,1423,0
2,owner,60,20,single,no,fixed,35,150.0,20000.0,2000.0,1500,1599,1
13,rent,60,34,married,no,fixed,65,199.0,0.0,0.0,1550,2100,0
7,other,24,45,single,no,fixed,35,96.0,0.0,0.0,300,600,0
3,rent,24,28,married,no,fixed,80,198.0,0.0,0.0,100,560,0
3,owner,60,27,married,no,freelance,45,21.0,4000.0,0.0,1050,1064,0
25,owner,60,63,married,no,freelance,60,70.0,10000.0,0.0,700,925,0
6,other,60,23,single,no,fixed,35,50.0,0.0,0.0,1200,1830,1
3,owner,60,26,married,no,freelance,35,121.0,8000.0,2500.0,1400,1581,0
2,rent,60,41,other,no,fixed,41,58.0,0.0,0.0,1000,1189,1
1,other,48,27,single,no,fixed,35,93.0,6000.0,0.0,550,818,1
32,owner,36,53,married,no,fixed,35,100.0,4000.0,0.0,475,550,0
15,other,36,37,married,no,fixed,75,130.0,0.0,0.0,800,1479,0
4,owner,48,50,married,no,freelance,75,0.0,20000.0,0.0,900,1073,0
2,other,36,30,single,no,fixed,35,55.0,0.0,0.0,950,1316,1
0,owner,48,45,married,no,partime,35,110.0,3000.0,0.0,1200,1642,0
10,rent,24,36,married,no,freelance,60,0.0,0.0,0.0,240,240,1
10,owner,60,39,married,no,freelance,45,95.0,3000.0,0.0,1000,1058,0
5,rent,60,44,married,yes,freelance,75,0.0,5000.0,0.0,1800,1888,0
6,owner,36,47,married,no,freelance,60,35.0,10000.0,0.0,1200,1974,0
20,rent,48,55,married,no,freelance,51,156.0,0.0,0.0,1000,1643,0
16,other,60,35,other,no,fixed,35,105.0,0.0,0.0,800,1084,1
2,rent,36,32,married,no,fixed,51,58.0,0.0,0.0,500,615,1
9,owner,24,40,married,no,freelance,60,0.0,5000.0,0.0,500,1490,0
1,other,48,23,single,no,partime,35,147.0,0.0,0.0,1000,1843,1
2,owner,60,38,married,yes,fixed,75,77.0,13000.0,2500.0,1805,1805,1
6,owner,60,47,married,no,fixed,60,66.0,5000.0,0.0,600,1625,0
8,rent,48,33,married,no,fixed,73,125.0,0.0,0.0,944,1054,0
10,owner,60,33,married,no,freelance,45,150.0,13000.0,0.0,1500,2738,0
0,other,36,22,single,no,partime,35,105.0,3000.0,0.0,750,1092,0
15,owner,24,64,married,yes,freelance,75,298.0,20000.0,2500.0,800,1081,0
15,other,48,46,other,no,fixed,35,125.0,0.0,0.0,1000,1284,0
1,other,18,23,single,no,partime,35,50.0,0.0,0.0,250,1139,0
3,owner,60,30,married,no,fixed,45,95.0,3700.0,1250.0,1300,1665,0
17,rent,48,37,married,no,fixed,53,181.0,0.0,0.0,1050,1317,0
15,owner,60,45,other,no,fixed,35,140.0,16000.0,0.0,1000,1200,0
0,other,48,26,single,no,fixed,35,75.0,0.0,0.0,850,1400,0
15,other,60,34,married,no,fixed,75,182.0,3000.0,0.0,1500,1889,0
11,other,30,27,single,no,fixed,35,117.0,0.0,0.0,600,1293,0
9,owner,60,26,married,no,fixed,35,217.0,4000.0,0.0,750,1546,0
1,owner,12,61,married,no,other,35,58.0,18000.0,0.0,500,1342,0
11,owner,36,34,married,no,fixed,60,180.0,20000.0,0.0,400,1084,0
8,other,24,23,single,no,partime,45,110.0,0.0,0.0,900,931,0
5,owner,48,40,married,yes,fixed,35,87.0,5000.0,0.0,600,1258,1
0,other,42,21,single,no,fixed,35,75.0,0.0,0.0,900,1141,0
0,other,60,37,married,no,fixed,60,198.0,0.0,0.0,1000,1000,0
10,owner,60,40,married,yes,fixed,60,233.0,15000.0,2500.0,1400,2038,0
7,owner,30,30,married,yes,fixed,45,126.0,7000.0,0.0,500,1661,0
8,other,60,49,married,no,freelance,105,43.0,3000.0,0.0,1200,1451,1
36,owner,60,61,married,no,fixed,45,154.0,4000.0,0.0,1350,1650,0
4,owner,48,29,married,no,fixed,45,160.0,3500.0,0.0,1000,1226,0
0,other,24,21,single,no,fixed,35,160.0,0.0,0.0,900,1681,0
10,owner,60,40,married,no,fixed,45,70.0,7500.0,0.0,1388,1388,1
9,rent,60,41,married,no,fixed,72,120.0,6000.0,700.0,1600,1776,0
8,owner,36,30,married,no,freelance,45,80.0,7000.0,2500.0,1000,1734,0
9,rent,36,39,married,no,freelance,54,90.0,0.0,0.0,600,875,0
1,other,36,24,single,yes,partime,35,120.0,0.0,0.0,250,750,1
19,owner,60,46,married,no,freelance,60,190.0,7000.0,0.0,1500,2755,0
18,owner,36,34,married,no,fixed,60,130.0,6000.0,0.0,650,1601,0
7,owner,60,28,married,no,fixed,35,111.0,3000.0,0.0,1600,1707,0
9,rent,60,43,married,no,fixed,88,280.0,0.0,0.0,850,863,0
8,rent,60,31,single,no,fixed,46,110.0,0.0,0.0,850,880,0
5,rent,36,28,married,no,freelance,60,0.0,0.0,0.0,900,1200,1
30,owner,60,54,married,no,fixed,60,150.0,15000.0,0.0,1000,1388,0
10,owner,48,37,married,no,fixed,60,150.0,1000.0,0.0,1200,1350,1
0,owner,36,47,married,no,partime,35,85.0,20000.0,0.0,500,700,0
10,owner,36,36,married,yes,freelance,60,200.0,7000.0,0.0,1100,1250,1
9,other,48,24,single,no,fixed,45,88.0,0.0,0.0,1200,1302,0
2,other,60,22,single,no,fixed,35,58.0,12000.0,0.0,1450,1600,1
13,other,48,37,married,no,fixed,60,98.0,0.0,0.0,950,1365,1
24,owner,60,45,married,no,fixed,90,198.0,3500.0,0.0,900,1541,0
10,owner,60,39,married,no,freelance,60,171.0,20000.0,0.0,3000,3569,0
10,other,36,37,single,yes,fixed,35,150.0,0.0,0.0,1000,2484,0
0,other,60,23,single,no,partime,35,0.0,0.0,0.0,1000,1084,1
7,owner,6,52,married,yes,freelance,60,0.0,9000.0,0.0,550,2136,0
8,owner,48,31,married,no,fixed,60,122.0,4000.0,0.0,1400,1732,0
2,owner,60,31,married,no,fixed,60,298.0,4000.0,0.0,1000,2095,0
18,owner,60,48,other,no,freelance,45,200.0,8500.0,500.0,1300,1309,0
14,owner,60,28,married,no,fixed,60,107.0,6000.0,2500.0,950,1610,0
1,other,24,29,single,no,partime,35,147.0,0.0,0.0,650,1370,0
25,owner,60,44,single,yes,fixed,35,100.0,3500.0,360.0,1050,1606,1
5,owner,60,31,single,no,fixed,35,172.0,8000.0,0.0,850,1934,0
4,owner,6,30,single,no,fixed,35,298.0,10000.0,0.0,750,1436,0
13,owner,36,40,other,no,fixed,35,109.0,6000.0,2500.0,900,1073,0
11,owner,48,28,single,no,fixed,35,298.0,6000.0,0.0,830,1152,0
10,owner,60,37,single,no,fixed,35,92.0,3000.0,0.0,1500,1635,1
3,other,60,35,married,yes,fixed,35,298.0,0.0,0.0,2000,2228,1
5,other,60,21,single,no,partime,35,70.0,0.0,0.0,1400,1550,0
8,other,42,27,single,no,fixed,35,107.0,0.0,0.0,400,1418,0
12,owner,36,32,married,no,fixed,45,115.0,3500.0,0.0,800,1280,0
2,other,60,20,single,no,fixed,35,165.0,2000.0,0.0,1000,1275,0
0,other,60,19,single,no,other,75,200.0,3000.0,0.0,1800,2091,0
19,owner,24,52,married,no,fixed,35,180.0,2500.0,0.0,580,1380,0
2,owner,36,55,married,no,fixed,35,87.0,10000.0,0.0,1150,2000,1
19,other,60,34,married,no,fixed,75,154.0,4500.0,0.0,1600,1778,0
0,owner,36,53,other,no,freelance,35,0.0,10000.0,2000.0,600,787,0
1,other,24,21,single,no,fixed,35,60.0,0.0,0.0,900,1486,1
1,owner,24,32,married,no,partime,45,182.0,4000.0,200.0,175,175,1
2,owner,60,26,single,no,freelance,35,0.0,10000.0,2500.0,1600,1911,1
10,owner,60,50,married,no,freelance,35,0.0,3500.0,0.0,700,985,0
1,other,36,32,single,no,freelance,35,0.0,0.0,0.0,1000,1172,0
0,owner,18,26,single,no,other,35,85.0,7500.0,2500.0,600,1290,0
7,rent,36,33,other,yes,fixed,47,115.0,0.0,0.0,645,895,0
1,other,36,46,married,no,freelance,60,0.0,0.0,0.0,660,1212,0
14,owner,18,37,married,no,fixed,60,215.0,7000.0,0.0,600,1661,0
16,owner,60,48,married,no,freelance,45,273.0,7000.0,0.0,2000,2529,0
8,other,36,26,married,no,freelance,45,0.0,4000.0,0.0,1000,1500,0
1,other,60,22,single,no,fixed,35,110.0,2000.0,0.0,1500,2098,0
0,other,36,41,married,yes,freelance,35,0.0,0.0,0.0,1000,1600,1
3,rent,36,61,married,no,fixed,41,57.0,12000.0,0.0,2500,3559,1
10,other,48,24,single,no,fixed,35,163.0,0.0,0.0,1000,1260,0
3,other,24,24,married,no,fixed,35,120.0,10000.0,0.0,500,650,0
4,other,60,26,single,no,fixed,35,52.0,0.0,0.0,1050,1372,1
1,rent,36,22,single,no,fixed,59,136.0,0.0,0.0,450,2050,0
3,owner,36,36,married,no,freelance,90,82.0,4000.0,0.0,1300,1500,1
2,rent,48,45,married,no,freelance,47,124.0,0.0,0.0,1600,1895,0
5,other,12,43,married,no,fixed,105,265.0,0.0,0.0,500,1114,0
5,other,24,35,married,yes,fixed,35,189.0,3000.0,0.0,800,1828,0
4,owner,60,35,married,yes,freelance,45,0.0,15000.0,2500.0,2000,2477,1
10,other,36,28,married,no,freelance,45,230.0,0.0,0.0,1700,2300,0
2,owner,60,32,married,yes,fixed,60,260.0,2500.0,450.0,1800,2400,1
30,owner,36,66,single,no,fixed,35,111.0,3500.0,0.0,800,1251,0
15,other,48,33,married,no,fixed,45,125.0,0.0,0.0,1000,1587,0
0,other,36,25,single,no,fixed,35,298.0,0.0,0.0,550,1546,0
3,owner,60,40,married,yes,fixed,60,200.0,8000.0,0.0,1700,2000,1
4,rent,48,42,married,no,freelance,100,245.0,0.0,0.0,1450,1489,0
4,owner,60,42,married,no,other,105,88.0,3500.0,108.0,1000,1025,1
12,owner,60,35,married,no,fixed,60,92.0,3000.0,1600.0,875,875,1
1,rent,60,30,married,no,partime,84,92.0,0.0,0.0,750,900,1
18,owner,60,39,married,no,fixed,60,130.0,3500.0,0.0,1400,1471,0
12,other,60,27,single,no,fixed,35,150.0,0.0,0.0,1350,1750,0
7,owner,60,44,married,no,fixed,45,112.0,3500.0,0.0,1450,1625,0
5,owner,60,40,married,yes,fixed,60,134.0,3500.0,0.0,1200,1291,0
2,owner,60,32,married,yes,fixed,60,101.0,7000.0,2500.0,1600,1850,1
14,owner,60,29,married,no,fixed,35,143.0,5000.0,0.0,1400,1668,0
5,owner,72,29,married,no,fixed,45,92.0,1500.0,850.0,1450,1516,1
1,other,36,40,married,yes,fixed,75,150.0,0.0,0.0,800,800,1
2,rent,48,41,other,no,fixed,61,162.0,0.0,0.0,900,1178,0
1,owner,48,34,married,no,other,60,45.0,2500.0,0.0,1000,1476,1
